101,100,37,2,34,4,6,67,1,3,93,98,77,15,58,54,9,80,19,69,61,30,45,89,92,74,5,41,85,51,13,102,79,24,68,60,26,43,90,97,20,33,52,11,81,25,72,62,22,47,94,91,78,16,56,55,12,84,17,71,66,29,46,88,96,76,14,57,53,8,83,18,73,64,28,42,87,99,75,7,38,50,10,82,23,70,65,36,44,86,95,48,40,21,39,32,31,59,35,63,27,49
101,102,80,31,60,14,53,22,11,28,95,93,82,33,5,62,43,68,58,76,17,24,38,87,92,81,49,2,51,63,42,73,67,56,74,15,23,36,97,98,32,4,65,44,72,52,78,19,13,40,91,100,83,34,7,61,46,71,57,77,16,25,41,89,99,84,35,6,66,45,69,59,79,18,26,39,94,96,85,29,1,64,47,70,54,75,20,12,37,90,88,86,30,8,55,9,3,50,48,21,10,27
100,102,79,13,59,2,50,42,5,33,92,98,78,24,16,60,31,67,53,86,39,9,44,89,91,74,23,20,73,62,27,72,66,56,83,35,8,43,95,93,21,14,61,32,70,55,85,37,6,48,87,99,77,25,17,65,29,69,51,82,38,11,45,96,101,76,26,15,63,28,68,52,81,40,10,46,94,97,75,18,19,64,30,71,57,84,41,7,47,90,88,80,12,1,58,22,4,54,49,36,3,34
100,101,85,41,66,8,58,55,24,39,91,96,81,30,4,60,34,12,67,76,51,19,42,102,87,83,27,1,10,64,31,79,11,72,73,48,25,44,95,99,22,6,59,36,16,70,78,49,18,46,94,98,82,28,3,63,33,14,68,74,53,20,43,93,97,80,29,2,61,32,13,69,77,52,21,45,92,89,84,26,5,62,35,15,71,75,50,17,47,90,88,86,40,9,65,37,7,57,56,54,23,38
101,102,69,22,59,3,49,47,4,12,98,91,78,25,35,60,15,70,51,82,42,7,31,87,92,76,13,46,67,62,14,66,71,50,81,44,20,30,90,93,21,48,63,18,72,55,85,40,9,33,100,97,77,36,37,65,16,75,54,86,43,10,29,94,95,79,26,34,64,19,74,52,83,38,8,28,99,96,80,45,27,61,17,73,53,84,39,6,32,89,88,68,23,1,58,11,2,56,57,41,5,24
101,102,81,19,65,8,51,41,11,49,95,97,84,22,6,70,29,60,56,75,36,15,47,87,94,82,26,2,33,67,27,73,59,52,74,34,13,42,100,91,24,3,71,32,64,55,77,39,17,43,89,93,86,21,4,72,31,63,53,76,40,16,44,99,98,85,20,5,68,30,62,54,78,38,14,45,90,92,83,25,1,69,28,61,57,79,35,12,46,88,96,80,18,9,66,23,7,50,58,37,10,48
101,102,69,24,53,2,51,39,8,48,94,92,76,13,4,65,31,72,56,82,34,21,44,87,91,78,22,11,66,60,26,67,70,59,81,32,16,41,88,100,40,10,64,28,75,58,83,36,17,42,96,99,79,12,6,63,30,71,57,84,37,19,43,90,98,80,14,5,61,29,74,55,86,35,20,45,95,97,77,18,9,62,27,73,54,85,33,15,47,89,93,68,23,3,52,25,1,50,49,38,7,46
100,102,80,29,72,8,50,40,18,58,95,97,86,32,6,70,42,23,62,74,35,13,56,87,89,82,19,3,10,65,45,79,21,64,75,34,16,54,90,99,27,2,66,43,25,60,76,33,12,53,93,98,83,30,4,67,44,24,61,78,39,14,57,88,96,84,31,5,69,47,22,63,73,37,15,55,101,92,85,20,1,68,46,26,59,77,36,11,52,91,94,81,28,9,71,41,7,49,48,38,17,51
102,101,68,13,53,2,44,35,5,42,88,100,77,38,26,61,22,71,59,86,29,10,49,91,87,76,40,17,69,60,18,66,70,54,81,28,6,45,90,92,15,27,62,21,75,56,84,32,7,50,94,98,78,39,25,65,23,74,57,85,34,8,48,95,99,79,37,24,63,19,72,58,82,31,9,46,93,96,80,14,36,64,20,73,55,83,30,11,47,89,97,67,12,3,52,16,1,43,51,33,4,41
101,102,74,27,60,9,51,19,18,49,92,96,77,31,3,67,38,61,53,83,23,12,47,87,89,86,29,6,7,68,36,75,63,57,79,21,15,42,94,100,35,5,71,37,64,56,84,22,10,44,90,99,76,32,1,72,40,66,52,81,26,11,46,93,95,78,30,2,70,41,62,54,82,24,13,45,91,98,85,33,4,69,39,65,55,80,25,14,48,88,97,73,28,16,59,34,8,50,58,20,17,43
101,102,68,20,60,2,51,28,12,43,96,99,79,40,7,62,35,72,56,85,26,15,44,90,92,77,41,9,10,61,32,75,69,57,81,21,17,48,89,94,30,8,66,36,73,58,83,23,13,47,87,98,80,29,5,65,34,74,54,86,24,14,45,91,100,78,39,6,63,33,71,55,84,25,16,46,88,95,76,38,4,64,31,70,53,82,22,18,49,93,97,67,19,3,59,37,1,50,52,27,11,42
100,101,81,55,71,9,57,37,23,52,91,94,84,28,1,77,41,17,59,66,32,11,47,89,88,82,25,4,53,74,38,79,16,58,64,31,15,45,92,93,24,5,73,43,19,63,65,30,14,50,102,96,83,29,3,75,40,18,61,67,33,12,46,87,95,85,27,2,78,42,20,60,68,34,13,49,97,98,86,26,6,76,39,21,62,69,36,10,51,90,99,80,54,7,72,44,8,56,70,35,22,48
102,101,67,20,53,2,50,12,10,49,93,96,74,37,29,64,34,78,56,82,18,5,44,87,88,71,41,27,38,60,32,68,77,59,81,17,4,42,100,98,21,23,63,36,80,54,84,16,8,48,94,89,72,24,25,65,31,75,57,85,14,7,43,99,97,73,39,28,61,33,76,58,86,15,6,45,92,90,70,40,30,62,35,79,55,83,19,9,46,91,95,69,11,1,52,26,22,51,66,13,3,47
101,102,52,28,67,19,41,50,17,2,95,98,74,40,12,58,5,69,66,82,47,21,37,87,88,76,32,16,54,56,3,53,68,80,81,44,23,33,89,99,31,18,57,6,70,63,86,48,24,38,93,96,78,39,13,55,4,73,65,84,43,22,34,94,100,77,27,10,60,7,71,64,85,46,26,36,91,97,79,51,20,59,8,72,75,83,49,25,35,90,92,30,29,1,62,14,9,61,42,45,15,11
99,101,25,23,26,20,24,42,3,32,90,98,75,30,8,51,66,70,46,86,40,15,61,88,87,76,22,7,74,48,65,80,68,54,81,35,16,56,91,97,18,4,49,63,69,43,83,36,17,58,96,102,78,31,10,53,67,71,45,82,38,13,59,95,100,79,29,9,52,64,73,47,85,39,14,57,94,92,77,27,6,50,62,72,55,84,37,11,60,89,93,12,34,2,44,19,1,28,33,41,5,21
101,102,65,47,63,2,64,73,25,16,97,92,81,42,7,78,22,12,45,56,66,38,35,88,87,83,49,6,1,80,18,85,10,50,55,67,30,29,94,95,52,5,75,19,11,51,59,69,27,28,90,93,84,41,8,77,23,14,44,57,70,37,32,96,98,82,40,9,79,20,13,43,58,71,39,33,89,99,74,48,3,76,21,15,46,54,68,36,34,91,100,53,60,17,86,26,4,62,61,72,31,24
101,102,58,48,52,59,61,50,40,4,95,96,76,32,7,63,47,69,53,82,22,37,12,100,89,75,30,27,74,62,39,86,68,51,81,18,42,17,88,92,28,26,64,43,70,60,83,21,41,13,93,91,77,33,5,66,44,72,56,85,23,36,14,94,99,79,34,6,67,45,71,55,80,19,35,11,90,97,78,29,16,65,46,73,54,84,20,38,15,87,98,10,8,1,49,25,2,57,3,24,9,31
102,101,67,47,51,1,66,38,9,17,100,97,80,20,6,61,14,55,70,85,27,34,44,88,91,76,49,4,46,59,10,75,52,71,81,25,32,40,89,96,37,7,62,12,54,73,82,24,21,41,92,95,77,29,2,63,13,53,72,84,26,31,45,87,93,78,19,5,60,11,56,74,83,22,35,43,94,98,79,18,3,64,15,57,69,86,23,30,42,90,99,65,39,36,58,28,8,68,50,48,16,33
101,102,67,20,52,11,51,48,13,28,93,97,78,32,17,55,6,72,62,85,43,23,37,89,91,80,29,1,65,53,3,69,70,64,81,41,12,34,88,100,25,10,56,7,74,59,83,42,19,36,99,94,76,31,16,58,5,75,63,84,44,22,39,87,95,77,33,15,57,4,73,61,86,45,24,38,98,96,79,18,9,54,2,71,60,82,46,21,35,90,92,66,40,14,50,27,8,49,68,47,26,30
99,100,86,16,60,27,44,65,14,51,92,95,84,20,3,56,32,22,40,76,67,8,45,87,88,82,15,6,7,61,34,80,21,43,72,63,13,46,101,94,29,5,58,33,26,42,75,64,12,48,93,98,83,18,1,59,35,25,39,74,69,10,50,102,97,85,19,4,57,36,23,38,73,66,11,47,90,91,81,17,2,55,37,24,41,77,68,9,49,89,96,79,54,30,71,52,28,70,78,62,31,53
101,102,67,4,44,2,52,18,1,12,92,99,73,33,29,54,50,75,64,86,19,15,42,87,90,70,31,16,69,53,45,68,76,59,82,24,8,40,91,96,25,26,56,48,80,60,81,23,9,39,95,97,74,34,27,58,49,79,62,83,22,14,38,93,100,72,32,28,55,46,78,63,85,20,13,41,94,98,71,35,6,57,47,77,61,84,21,11,43,89,88,65,36,5,51,10,3,37,66,17,7,30
102,101,74,20,60,9,29,57,12,48,89,91,78,40,5,65,32,68,25,81,54,18,44,87,90,75,36,1,10,61,31,80,67,24,82,50,13,42,92,98,22,6,62,33,71,37,86,51,14,43,94,95,76,39,4,64,34,69,26,85,53,16,41,93,99,79,38,3,63,30,70,27,83,55,17,45,100,96,77,49,2,66,35,72,23,84,52,15,46,88,97,73,19,7,59,21,8,28,58,56,11,47
102,101,74,6,56,1,49,27,3,45,93,95,80,37,11,64,23,69,60,82,29,14,42,87,90,79,25,7,51,62,19,75,68,57,81,28,16,39,94,96,18,5,66,20,72,52,83,30,15,44,92,100,76,36,9,61,22,73,59,86,31,13,40,89,98,77,35,10,63,24,71,58,85,32,12,41,91,97,78,46,4,65,21,70,53,84,33,8,43,88,99,67,48,34,54,38,2,50,55,26,17,47
101,98,81,24,69,8,54,45,22,46,96,94,84,29,6,72,34,12,58,64,41,19,50,89,87,82,30,4,1,73,33,80,9,55,63,40,18,48,95,99,23,7,75,37,10,57,66,42,15,52,97,100,85,31,2,71,36,11,56,65,38,17,53,88,93,83,28,5,74,32,14,60,67,43,20,51,90,92,86,27,3,76,35,13,59,68,39,16,49,91,102,79,61,25,77,44,21,70,78,47,26,62
101,102,68,37,60,3,46,29,5,26,99,92,71,49,23,66,15,77,54,86,32,7,40,87,91,72,38,24,51,62,12,69,75,52,81,30,11,41,90,100,47,20,61,17,80,57,85,35,8,42,94,93,73,48,22,64,14,79,55,83,34,6,44,88,97,74,50,21,65,16,76,53,84,31,9,39,95,96,70,27,18,63,13,78,56,82,33,10,43,89,98,67,36,1,59,19,2,45,58,28,4,25
102,100,86,30,66,9,43,32,12,45,93,94,81,20,4,68,34,60,56,77,24,17,50,98,89,84,39,5,6,67,38,79,59,52,73,22,13,46,91,88,21,2,72,33,61,54,74,25,16,51,101,97,83,19,3,71,36,64,55,75,26,18,49,92,96,82,41,1,69,35,63,57,78,27,15,48,99,90,80,28,7,70,37,62,53,76,23,14,47,87,95,85,29,10,65,40,8,42,58,31,11,44
101,102,75,19,57,2,42,22,5,50,93,97,79,29,11,62,40,70,54,83,28,15,45,87,91,77,33,6,52,63,34,67,68,58,81,23,17,43,96,88,20,8,66,37,72,59,84,26,12,48,89,94,78,31,9,64,38,73,55,82,24,13,44,99,100,80,30,10,65,35,71,53,86,27,14,47,92,98,76,32,7,61,39,69,60,85,25,16,49,90,95,74,18,3,56,36,1,41,51,21,4,46
101,102,81,32,78,9,49,40,24,57,94,97,86,29,2,71,44,19,58,65,33,13,51,90,87,82,28,6,1,74,41,79,17,62,64,35,11,52,92,93,26,4,75,42,22,60,69,34,15,53,96,99,85,25,3,73,43,20,61,67,38,14,54,95,89,83,27,7,76,45,21,63,66,37,12,55,91,98,84,30,5,72,46,18,59,68,36,16,50,88,100,80,31,10,77,47,8,48,70,39,23,56
102,101,74,21,52,2,49,26,4,42,94,99,70,23,13,60,37,79,55,85,27,8,47,89,91,73,33,16,66,61,35,67,75,59,81,30,10,43,92,95,18,15,63,39,80,57,84,29,5,48,87,100,71,24,12,65,38,76,54,86,32,9,44,88,96,69,20,14,62,34,77,58,83,28,7,45,93,98,72,19,17,64,36,78,56,82,31,6,46,90,97,68,22,1,53,40,11,50,51,25,3,41
101,100,84,46,73,10,63,71,18,44,102,92,81,30,2,59,24,13,76,51,65,20,39,88,87,80,47,4,1,60,25,61,11,74,50,66,22,38,91,95,41,6,58,26,15,77,54,64,31,37,90,99,82,42,5,55,28,16,75,49,67,32,35,94,98,85,29,3,57,27,14,78,53,68,21,40,93,97,83,33,8,56,23,12,79,52,70,34,36,89,96,86,45,7,72,19,9,62,48,69,17,43
101,100,86,38,60,9,51,47,33,17,88,95,81,36,3,72,26,62,55,77,46,22,15,89,92,80,48,7,31,67,24,73,61,58,76,41,18,12,99,97,39,5,70,25,63,53,79,45,29,13,94,98,84,35,2,68,23,65,54,74,43,20,10,102,93,82,34,1,71,27,64,56,75,44,21,14,87,96,83,49,6,69,28,66,57,78,40,30,11,91,90,85,37,4,59,19,8,50,52,42,32,16
100,102,79,17,53,28,49,26,7,27,87,97,76,45,2,60,31,69,56,85,24,14,40,99,89,78,9,8,66,59,33,67,68,51,83,20,10,37,94,91,43,1,61,30,73,58,81,21,19,38,93,101,77,44,3,63,34,71,55,86,25,15,41,92,95,75,46,4,64,32,72,54,82,22,16,42,90,98,74,12,6,62,35,70,57,84,23,29,39,88,96,80,48,18,50,11,5,52,65,47,13,36
100,101,80,77,70,36,78,62,35,39,91,90,85,24,5,75,29,10,66,56,51,21,46,89,87,82,40,2,1,76,28,79,9,54,55,48,17,42,93,98,26,7,73,30,14,67,59,50,16,44,95,92,86,25,3,71,31,11,65,58,53,22,45,88,97,84,23,4,72,33,13,64,57,49,20,43,94,99,83,34,6,74,32,12,69,60,52,19,41,96,102,81,27,15,68,37,8,61,63,47,18,38
102,101,67,6,52,1,49,20,4,40,94,99,78,37,39,62,12,71,55,81,14,24,45,88,90,75,26,41,80,61,7,68,69,57,82,19,21,42,91,97,34,32,60,10,72,53,83,16,22,44,89,95,76,29,33,64,9,74,59,84,15,25,46,92,100,79,36,38,63,13,70,56,85,18,23,47,93,98,77,31,48,65,8,73,58,86,17,27,43,87,96,66,11,2,54,30,3,50,51,28,5,35
101,102,86,21,60,2,44,41,13,52,96,98,84,30,8,66,31,70,54,79,28,15,51,90,88,81,22,5,7,61,32,73,67,57,74,25,18,45,94,92,39,4,62,35,72,53,77,27,16,48,95,93,80,23,6,65,36,68,56,78,24,19,50,89,100,83,38,3,64,34,69,55,76,29,14,46,91,97,82,11,10,63,33,71,58,75,26,17,49,87,99,85,20,9,59,37,1,43,42,40,12,47
102,101,75,19,59,2,50,34,5,42,97,99,79,32,7,63,25,69,54,83,37,16,48,87,89,76,28,6,66,62,20,73,67,55,82,35,13,44,91,94,29,11,60,23,68,56,85,38,15,45,88,96,80,27,10,61,22,70,52,84,36,17,47,90,98,77,30,9,64,26,71,53,86,40,14,43,92,100,78,31,8,65,24,72,57,81,39,12,46,93,95,74,18,3,58,21,1,49,51,33,4,41
94,99,85,31,71,8,57,47,16,55,91,96,81,27,4,73,34,21,65,62,42,12,50,89,87,83,28,1,39,74,36,79,19,68,58,40,14,48,90,101,29,2,77,35,24,69,63,45,13,53,100,95,82,26,5,76,32,22,66,59,41,10,54,92,97,80,25,6,75,33,20,64,60,44,11,52,102,93,84,18,3,78,37,23,67,61,43,17,49,88,98,86,30,9,72,38,7,56,70,46,15,51
102,101,68,14,59,2,51,25,5,49,94,88,70,10,28,61,36,77,54,83,23,7,47,87,91,73,30,32,69,62,35,66,76,56,82,18,9,44,100,89,26,29,60,37,75,52,84,20,12,42,92,99,71,11,27,65,40,78,53,86,22,6,45,98,97,74,16,33,64,38,79,55,81,19,8,43,93,96,72,17,31,63,39,80,57,85,21,15,46,90,95,67,13,3,58,34,1,50,41,24,4,48
102,101,81,31,60,9,51,20,12,49,94,96,83,28,3,71,36,63,56,75,24,13,48,88,99,82,32,1,10,67,33,79,61,58,73,22,16,42,87,95,40,5,72,39,62,57,76,23,15,44,90,97,84,27,2,69,37,66,55,77,25,14,45,93,98,86,29,6,68,35,64,54,74,26,17,47,89,91,85,41,4,70,38,65,52,78,21,18,43,92,100,80,30,7,59,34,8,50,53,19,11,46
102,101,75,20,60,2,42,40,11,44,89,98,80,22,5,63,30,69,57,85,35,15,48,88,90,76,21,8,52,61,26,73,68,54,81,34,13,47,97,95,18,3,62,31,70,58,86,33,14,49,91,100,79,23,4,64,28,72,56,84,38,17,45,96,94,78,24,7,65,29,71,55,83,36,16,50,92,93,77,32,6,66,27,67,53,82,37,12,46,87,99,74,19,9,59,25,1,41,51,39,10,43
102,101,69,15,59,2,42,30,5,50,90,94,80,33,18,60,36,70,53,85,25,8,44,100,89,77,12,21,66,61,34,67,71,57,81,23,6,43,91,98,19,20,65,37,74,56,84,29,7,49,87,97,78,32,17,63,40,73,54,82,26,9,45,88,99,79,31,16,62,35,72,55,86,28,10,48,93,95,76,22,13,64,39,75,52,83,24,11,46,92,96,68,14,3,58,38,1,41,51,27,4,47
92,98,75,40,45,11,43,50,35,30,89,100,80,26,5,52,37,59,47,84,66,19,22,87,88,76,20,2,8,53,41,73,60,72,81,69,10,21,91,96,25,1,57,33,63,71,82,68,13,14,93,95,77,28,4,56,36,61,48,85,65,17,24,94,101,79,27,6,54,38,58,49,86,64,18,23,90,102,78,31,3,55,32,62,70,83,67,16,15,99,97,74,39,7,44,9,12,42,46,51,34,29
102,101,65,17,39,2,58,38,14,10,100,95,68,26,5,55,30,79,60,76,49,42,23,87,89,70,35,16,78,52,29,85,80,86,72,45,37,18,91,99,25,9,57,32,83,63,77,47,40,21,92,98,67,27,7,53,31,81,61,73,46,44,22,93,94,66,28,6,56,33,84,62,74,51,43,24,90,96,71,36,4,54,34,82,64,75,48,41,19,88,97,69,11,1,20,15,3,59,8,50,12,13
100,101,72,8,59,5,15,48,1,2,93,94,81,39,53,69,21,61,55,74,42,24,12,86,89,83,36,34,102,67,22,85,60,58,73,43,26,11,87,95,32,31,71,19,64,57,76,41,16,10,97,99,80,40,54,68,17,62,56,75,45,23,14,92,88,82,37,50,66,20,63,52,78,44,25,9,98,96,84,33,49,70,18,65,51,77,46,28,13,91,90,79,27,3,38,4,7,29,35,47,6,30
98,101,81,21,65,12,51,31,16,28,91,97,86,26,3,70,35,60,64,76,43,14,45,87,88,84,24,6,29,68,32,79,58,56,75,38,17,46,100,95,25,4,72,37,62,52,77,42,9,48,92,96,82,22,1,69,33,61,53,74,40,8,49,99,89,83,18,5,71,34,59,57,73,41,10,44,93,90,85,19,2,67,36,63,54,78,39,13,47,94,102,80,20,7,66,23,11,50,55,30,15,27
100,102,83,13,66,7,64,35,20,49,92,101,81,23,4,77,32,53,59,69,38,18,44,88,89,84,22,2,10,78,28,79,55,51,68,36,15,42,94,90,25,1,76,31,57,60,71,39,16,46,87,91,80,24,5,75,30,54,61,70,41,17,47,96,99,85,21,8,74,33,56,52,72,40,14,45,95,98,86,26,3,73,29,58,62,67,37,11,48,93,97,82,12,9,65,27,6,63,50,34,19,43
102,101,75,19,59,2,50,24,5,42,91,90,76,33,7,65,37,69,56,84,28,16,49,87,89,80,25,12,66,60,35,67,70,53,82,26,17,43,92,100,22,10,62,39,68,54,86,27,14,46,96,88,77,34,8,61,38,71,57,85,29,15,45,93,99,78,20,6,64,36,73,55,83,31,13,47,94,98,79,32,9,63,40,72,52,81,30,11,48,95,97,74,18,3,58,21,1,44,51,23,4,41
102,101,68,33,53,2,50,39,5,42,100,97,80,6,15,64,21,70,59,84,27,17,43,98,88,78,40,25,75,62,18,66,69,56,83,30,11,44,91,93,34,12,63,19,73,55,85,28,16,45,87,99,79,36,14,60,23,72,58,82,26,13,47,90,94,76,7,37,61,20,71,57,86,31,10,46,92,95,77,35,24,65,22,74,54,81,29,9,48,89,96,67,32,3,52,8,1,49,51,38,4,41
51,52,30,21,34,4,3,102,1,24,44,50,32,73,14,18,78,6,57,69,101,64,86,40,38,26,72,11,22,15,81,2,5,59,68,97,63,84,42,49,33,23,16,76,10,36,70,100,35,87,54,47,31,74,12,20,80,9,61,71,99,62,85,43,41,29,75,13,17,77,7,58,67,96,65,88,55,48,27,56,25,19,79,8,60,66,98,37,89,45,53,28,46,83,94,92,90,39,93,95,82,91
100,101,67,20,58,23,68,26,19,28,99,97,72,17,5,61,41,50,81,76,32,12,43,87,90,71,8,2,22,60,36,7,55,85,78,29,13,48,95,88,21,6,62,38,54,83,77,30,11,44,89,91,69,10,1,64,37,53,86,74,33,15,47,94,96,70,9,4,63,40,52,82,75,31,16,46,93,98,73,18,3,59,39,51,84,79,34,14,45,92,102,66,25,56,57,24,49,65,80,35,42,27
99,100,64,55,51,5,79,49,86,17,90,92,69,53,18,37,21,8,74,59,47,80,30,88,87,67,50,26,1,35,23,4,7,73,58,46,83,27,94,93,56,32,40,34,13,77,60,42,85,15,101,91,65,52,2,36,22,11,75,61,44,81,29,95,96,68,54,19,39,24,10,72,63,45,84,28,102,98,70,57,31,38,33,12,76,62,41,82,14,89,97,66,48,3,25,16,9,78,71,43,20,6
99,100,86,38,58,5,66,55,8,9,95,101,81,16,11,59,53,18,76,73,32,46,26,87,88,80,14,4,56,60,49,23,17,79,68,31,42,24,91,96,1,6,63,48,22,74,70,34,43,29,92,90,82,15,10,62,52,21,75,71,35,41,27,93,102,83,30,7,64,51,19,78,72,33,47,28,89,97,84,2,13,61,50,20,77,69,36,44,25,94,98,85,37,3,57,54,12,65,67,39,40,45
98,101,86,42,72,17,40,51,20,33,94,100,79,16,4,57,25,44,66,62,37,12,80,89,87,74,29,1,71,52,23,41,43,65,58,34,13,81,91,102,30,8,56,27,47,69,61,35,15,83,88,97,75,22,2,54,24,48,67,63,36,6,85,92,96,78,19,18,55,26,45,70,60,38,10,84,93,99,76,21,14,53,28,46,68,59,39,11,82,95,90,77,3,7,49,9,31,50,64,32,5,73
101,102,86,82,85,72,74,71,70,83,93,96,59,14,4,64,50,30,22,38,44,7,79,89,87,55,16,3,19,66,48,33,29,24,47,45,13,75,100,99,15,10,69,53,31,25,36,46,8,80,92,97,58,12,2,65,52,26,20,37,41,9,78,91,95,57,18,5,68,49,27,21,39,42,6,77,94,88,56,17,1,67,51,28,23,35,43,11,76,90,98,84,61,32,73,63,34,60,54,62,40,81
101,102,68,75,49,42,41,40,39,67,87,89,58,24,3,46,51,71,15,36,29,19,61,88,92,59,7,2,38,45,50,31,69,12,37,27,23,63,99,100,9,6,48,55,74,17,32,30,22,66,98,97,56,11,1,44,54,73,14,34,26,18,64,94,90,57,8,4,43,53,70,13,35,25,21,65,91,95,60,10,5,47,52,72,16,33,28,20,62,93,96,86,81,78,82,83,76,85,79,80,77,84
101,102,86,85,73,53,52,50,51,77,88,95,61,24,5,68,55,41,20,26,33,1,81,87,90,62,15,4,60,69,54,46,39,17,25,31,14,78,100,99,13,10,72,59,42,22,27,35,9,83,89,93,65,23,6,71,58,38,21,29,36,2,79,96,98,63,12,8,67,57,37,18,30,34,3,82,91,97,64,16,7,70,56,40,19,28,32,11,80,92,94,84,75,43,66,74,47,49,44,45,48,76
102,101,81,64,41,43,42,39,40,71,89,95,83,16,30,53,74,49,2,28,59,11,66,90,92,82,18,4,44,52,72,26,48,1,5,58,9,65,100,99,35,38,56,77,50,34,37,62,36,70,88,93,84,22,12,55,76,45,7,33,61,17,69,94,96,86,32,27,51,73,47,3,15,60,24,68,87,98,85,25,14,54,75,46,10,21,57,23,67,91,97,80,63,6,31,79,29,8,19,20,13,78
102,101,86,4,21,30,18,72,3,2,93,96,70,23,8,45,41,11,85,65,60,31,51,87,91,67,24,7,16,48,38,83,10,76,61,73,25,53,89,90,33,17,42,47,13,84,64,75,32,54,95,99,71,39,19,46,40,15,78,63,58,29,49,88,100,68,22,6,43,56,12,81,62,59,35,50,92,97,69,36,9,44,55,14,77,66,74,28,52,94,98,82,27,5,57,34,1,80,79,26,20,37
101,102,86,76,13,18,85,24,17,1,88,95,84,40,3,54,33,74,66,29,41,15,48,89,87,80,69,5,4,57,38,62,70,65,25,45,10,51,93,91,42,8,59,34,71,67,27,46,12,47,94,97,82,77,6,58,37,75,63,28,43,21,50,92,96,81,79,7,55,35,73,64,30,44,16,49,99,90,83,61,2,56,36,72,68,26,53,20,52,98,100,78,22,9,60,32,14,39,19,31,11,23
101,102,85,25,52,15,79,22,26,42,94,96,81,21,2,58,30,64,73,68,36,11,44,87,91,82,23,5,51,53,29,17,60,77,66,37,8,43,100,99,27,4,57,31,65,72,70,41,13,48,95,90,84,16,6,54,32,61,74,59,40,9,45,92,98,80,24,3,55,34,62,71,67,39,12,47,88,89,83,19,1,56,33,63,75,69,38,10,46,93,97,86,18,7,50,35,20,78,76,28,14,49
101,102,86,4,59,15,60,12,3,27,100,96,83,26,25,57,6,64,68,77,36,30,48,88,87,82,20,29,21,52,7,40,65,71,75,33,17,47,94,99,41,13,53,10,66,72,78,37,19,46,91,95,81,22,28,55,9,63,69,76,38,24,45,90,98,80,31,18,56,8,61,70,74,35,23,49,93,97,84,44,14,54,11,62,67,73,34,16,50,92,89,85,2,43,58,1,32,51,79,39,5,42
101,102,86,15,43,18,79,64,16,12,89,100,84,29,7,47,22,77,66,58,54,23,38,88,87,80,31,6,70,45,25,41,73,65,59,52,19,33,91,95,13,8,49,20,74,51,60,57,39,37,97,94,83,30,2,46,21,76,69,62,53,17,35,93,99,85,40,5,48,26,75,67,63,56,24,36,90,98,82,50,4,44,27,78,68,61,55,32,34,92,96,81,11,1,14,9,71,72,42,10,3,28
101,102,86,40,70,27,71,39,23,79,91,97,84,36,4,67,58,21,44,54,30,13,73,87,88,81,25,7,8,66,61,41,16,47,50,28,14,72,99,100,24,1,69,62,22,42,55,34,9,78,94,95,85,38,3,65,57,20,45,51,29,11,75,98,92,83,37,2,68,60,19,46,53,31,12,76,90,96,80,35,5,64,59,17,43,49,32,10,77,93,89,82,26,6,63,56,18,48,52,33,15,74
102,101,73,85,86,75,82,74,72,84,95,96,38,35,11,56,6,47,62,67,25,18,80,87,93,39,32,13,44,53,2,8,49,64,66,28,16,76,100,99,33,10,58,7,52,59,71,29,15,83,94,97,37,36,12,54,3,50,63,68,24,19,81,90,92,40,34,9,57,4,48,61,69,23,20,77,89,98,41,42,14,55,5,51,60,70,27,21,79,88,91,31,17,43,46,1,30,45,65,26,22,78
96,98,77,73,78,74,76,75,72,86,93,94,54,16,46,69,2,12,62,32,38,25,82,88,90,52,27,45,50,67,1,15,8,58,30,37,20,79,100,99,19,51,71,7,11,64,36,43,26,85,92,101,55,17,47,68,6,14,63,34,42,23,80,97,95,57,29,49,65,4,10,59,33,39,24,83,91,89,56,18,48,70,5,13,60,35,40,22,84,87,102,53,28,44,66,3,9,61,31,41,21,81
94,99,45,7,79,32,80,48,47,42,92,96,66,1,18,71,13,78,57,81,27,52,39,87,101,62,17,10,25,69,12,34,73,55,82,22,50,36,88,93,9,21,72,11,74,60,84,23,49,41,90,98,64,2,5,70,16,77,59,85,28,51,38,91,89,65,31,19,67,15,75,58,86,26,53,37,100,95,63,30,6,68,14,76,56,83,29,61,40,102,97,54,8,4,46,3,20,24,35,33,44,43
101,102,86,24,61,9,65,36,22,31,93,99,83,35,6,56,14,29,66,77,39,53,44,87,88,81,49,11,33,55,12,7,25,68,74,38,62,43,90,97,4,18,59,13,26,70,79,41,52,47,94,91,84,23,1,57,17,30,71,78,42,51,46,95,98,82,20,10,58,15,28,67,75,37,54,48,96,92,85,32,8,60,16,27,69,76,40,50,45,89,100,80,21,5,64,3,2,72,73,19,63,34
102,101,86,19,67,15,79,9,2,16,87,89,81,10,45,57,24,63,73,39,13,6,31,88,90,82,47,43,70,54,20,66,61,75,37,17,5,33,100,99,27,44,59,25,65,77,41,18,3,35,92,95,84,26,29,56,23,64,74,40,14,1,32,91,97,83,8,46,58,21,62,72,38,11,7,30,93,98,85,48,28,55,22,60,76,36,12,4,34,94,96,80,53,69,68,51,42,71,78,52,49,50
