ID,CLASSIFIER,ATTRIBUTESELECTION,SEED,DATASET,FLOW,RANK,CLUSTER,WEIGHTEDAREAUNDERROC,WEIGHTEDFMEASURE,WEIGHTEDPRECISION,WEIGHTEDRECALL,ERRORRATE,TIMEELAPSED
57,randomforest,gain-ratio-attribute-eval,50.0,heart-c.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|GAIN_RATIO_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,1,0.8992534036012297,0.8212312973768453,0.8218420508124623,0.8217821782178217,0.1782178217821782,8048.0
58,randomforest,no-attribute-selection,100.0,heart-c.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,1,0.8946420729029426,0.8077977412955804,0.8088048090523339,0.8085808580858086,0.19141914191419143,7987.0
59,randomforest,symmetrical-uncert-attribute-eval,150.0,heart-c.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|SYMMETRICAL_UNCERT_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,1,0.9029205094422486,0.8276807335753478,0.8288145332390382,0.8283828382838284,0.1716171617161716,7898.0
60,randomforest,gain-ratio-attribute-eval,200.0,heart-c.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|GAIN_RATIO_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,1,0.8990338164251208,0.8246232806131706,0.8250558501616183,0.8250825082508251,0.17491749174917492,7881.0
61,randomforest,symmetrical-uncert-attribute-eval,1.0,heart-h.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|SYMMETRICAL_UNCERT_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,1,0.8732436772380571,0.8210423347505524,0.8210141379784236,0.8231292517006803,0.17687074829931973,7905.0
62,randomforest,symmetrical-uncert-attribute-eval,50.0,heart-h.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|SYMMETRICAL_UNCERT_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,1,0.8804446005620233,0.8182974699145403,0.8178593892879608,0.8197278911564626,0.18027210884353742,8058.0
63,randomforest,symmetrical-uncert-attribute-eval,100.0,heart-h.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|SYMMETRICAL_UNCERT_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,1,0.8723153352067443,0.8009078631452582,0.800360960710815,0.8027210884353742,0.19727891156462585,8027.0
64,randomforest,info-gain-attribute-eval,150.0,heart-h.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|INFO_GAIN_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,1,0.8743225612203934,0.799110336429693,0.7989202030018356,0.7993197278911565,0.20068027210884354,7847.0
65,randomforest,symmetrical-uncert-attribute-eval,200.0,heart-h.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|SYMMETRICAL_UNCERT_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,1,0.8747741870734644,0.8178387880006459,0.8176020630660553,0.8197278911564626,0.18027210884353742,8020.0
66,randomforest,gain-ratio-attribute-eval,1.0,heart-statlog.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|GAIN_RATIO_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,19,0.8993333333333333,0.8255009107468123,0.8256506155524389,0.825925925925926,0.17407407407407408,7877.0
67,randomforest,relieff-attribute-eval,50.0,heart-statlog.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|RELIEFF_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,19,0.90525,0.8291156918607898,0.8294346978557505,0.8296296296296296,0.17037037037037037,8071.0
68,randomforest,info-gain-attribute-eval,100.0,heart-statlog.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|INFO_GAIN_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,19,0.8990555555555556,0.8216859393329982,0.8219748088169141,0.8222222222222222,0.17777777777777778,7920.0
69,randomforest,gain-ratio-attribute-eval,150.0,heart-statlog.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|GAIN_RATIO_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,19,0.8974722222222222,0.8291156918607898,0.8294346978557505,0.8296296296296296,0.17037037037037037,7892.0
70,randomforest,gain-ratio-attribute-eval,200.0,heart-statlog.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|GAIN_RATIO_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,19,0.9021944444444443,0.828673835125448,0.830050505050505,0.8296296296296296,0.17037037037037037,7928.0
71,randomforest,relieff-attribute-eval,1.0,hepatitis.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|RELIEFF_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,10,0.8716971544715448,0.828359496291185,0.8259913298482724,0.8387096774193549,0.16129032258064516,8206.0
72,randomforest,info-gain-attribute-eval,50.0,hepatitis.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|INFO_GAIN_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,10,0.8758892276422764,0.8254237408555574,0.8245867437008505,0.8387096774193549,0.16129032258064516,7953.0
73,randomforest,info-gain-attribute-eval,100.0,hepatitis.arff,LOAD_ARFF|RANDOMIZE|CLASS_ASSIGNER|INFO_GAIN_ATTR_EVAL|STANDARDIZATION|CROSS_VALIDATION_FOLD_MAKER|RANDOM_FOREST|CLASSIFIER_PERFORMANCE_EVALUATOR|RESULT_VIEWER,0,10,0.8644563008130081,0.8254237408555574,0.8245867437008505,0.8387096774193549,0.16129032258064516,7925.0
