"","ID","CLASSIFIER","ATTRIBUTESELECTION","SEED","DATASET","FLOW","RANK","CLUSTER","WEIGHTEDAREAUNDERROC","WEIGHTEDFMEASURE","WEIGHTEDPRECISION","WEIGHTEDRECALL","ERRORRATE","TIMEELAPSED"
"6264",8332,"randomforest","gain-ratio-attribute-eval",750,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|gain-ratio-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",1,15,0.96593755489997,0.847079361812112,0.848283473948366,0.8476,0.1524,6831
"6265",8333,"randomforest","gain-ratio-attribute-eval",800,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|gain-ratio-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",1,15,0.966906775709441,0.847430086519941,0.848975866622773,0.848,0.152,6825
"6266",8334,"randomforest","gain-ratio-attribute-eval",850,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|gain-ratio-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",1,15,0.966358882605528,0.847072857164367,0.848557709398243,0.8476,0.1524,6820
"6267",8335,"randomforest","gain-ratio-attribute-eval",900,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|gain-ratio-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",1,15,0.966682326597599,0.851449652286904,0.853006503033186,0.852,0.148,6827
"6268",8336,"randomforest","gain-ratio-attribute-eval",950,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|gain-ratio-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",1,15,0.966831914843096,0.851823346725441,0.853471960287338,0.8524,0.1476,6829
"6269",8337,"randomforest","symmetrical-uncert-attribute-eval",1,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,15,0.967414088482949,0.854304796062588,0.855827453289329,0.8548,0.1452,6835
"6270",8338,"randomforest","symmetrical-uncert-attribute-eval",50,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,15,0.96755312851403,0.855304465870735,0.856893150464384,0.8558,0.1442,6829
"6271",8339,"randomforest","symmetrical-uncert-attribute-eval",100,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,15,0.966977465992975,0.851608516340726,0.85338436393887,0.8522,0.1478,6824
"6272",8340,"randomforest","symmetrical-uncert-attribute-eval",150,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,15,0.966309605358926,0.850500491967333,0.851963715383882,0.851,0.149,6833
"6273",8341,"randomforest","symmetrical-uncert-attribute-eval",200,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,15,0.966226084054233,0.848333027771866,0.850301069962117,0.849,0.151,6830
"6274",8342,"randomforest","symmetrical-uncert-attribute-eval",250,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,15,0.967058637672663,0.852832798445195,0.854375430811963,0.8534,0.1466,6825
"6275",8343,"randomforest","symmetrical-uncert-attribute-eval",300,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,15,0.967139436351475,0.852761631010623,0.853813043491117,0.8532,0.1468,6837
"6276",8344,"randomforest","symmetrical-uncert-attribute-eval",350,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,15,0.966957794041556,0.849121043703411,0.85039208439208,0.8496,0.1504,6824
"6277",8345,"randomforest","symmetrical-uncert-attribute-eval",400,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,15,0.967166763334203,0.85229350579675,0.853718599784376,0.8528,0.1472,6836
"6278",8346,"randomforest","symmetrical-uncert-attribute-eval",450,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,15,0.96720815551021,0.851766592044131,0.853357476759479,0.8524,0.1476,6836
"6279",8347,"randomforest","symmetrical-uncert-attribute-eval",500,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,15,0.966174962097146,0.851523155791038,0.852666716459074,0.852,0.148,6899
"6280",8348,"randomforest","symmetrical-uncert-attribute-eval",550,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,15,0.96719762213173,0.850538754065047,0.851639483703248,0.851,0.149,6828
"6281",8349,"randomforest","symmetrical-uncert-attribute-eval",600,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,15,0.967350584368017,0.852460545522468,0.85390706907034,0.853,0.147,6838
"6282",8350,"randomforest","symmetrical-uncert-attribute-eval",650,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,15,0.967298289322436,0.855456357290576,0.856953486679633,0.856,0.144,6828
"6283",8351,"randomforest","symmetrical-uncert-attribute-eval",700,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,15,0.967207473712429,0.847895866677082,0.849328934978941,0.8484,0.1516,6827
"6284",8352,"randomforest","symmetrical-uncert-attribute-eval",750,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,15,0.966706278308955,0.849778983778188,0.851533783483635,0.8504,0.1496,6827
"6285",8353,"randomforest","symmetrical-uncert-attribute-eval",800,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,15,0.96740709678566,0.854472339469854,0.855941942916752,0.855,0.145,6826
"6286",8354,"randomforest","symmetrical-uncert-attribute-eval",850,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,15,0.96633485565454,0.847853964008148,0.849432915423305,0.8484,0.1516,6835
"6287",8355,"randomforest","symmetrical-uncert-attribute-eval",900,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,15,0.967227470272893,0.852369614416356,0.854204110842645,0.853,0.147,6850
"6288",8356,"randomforest","symmetrical-uncert-attribute-eval",950,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|symmetrical-uncert-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",2,15,0.966859852382994,0.848713147750788,0.850406079999137,0.8492,0.1508,6826
"6289",8357,"randomforest","no-attribute-selection",1,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",3,15,0.966199350623157,0.849354839806649,0.851013422168347,0.85,0.15,6828
"6290",8358,"randomforest","no-attribute-selection",50,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",3,15,0.967692060575915,0.852679675341617,0.854075652260781,0.8532,0.1468,6813
"6291",8359,"randomforest","no-attribute-selection",100,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",3,15,0.966654256786403,0.851519726751847,0.852955304843104,0.852,0.148,6816
"6292",8360,"randomforest","no-attribute-selection",150,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",3,15,0.967295488790335,0.857086284721986,0.858643657641802,0.8576,0.1424,6876
"6293",8361,"randomforest","no-attribute-selection",200,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",3,15,0.967533141457359,0.85253230063134,0.853700875135557,0.853,0.147,6833
"6294",8362,"randomforest","no-attribute-selection",250,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",3,15,0.967247251447896,0.848722843295843,0.849994903169737,0.8492,0.1508,6830
"6295",8363,"randomforest","no-attribute-selection",300,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",3,15,0.966447622921795,0.851473906872568,0.852744183259225,0.852,0.148,6818
"6296",8364,"randomforest","no-attribute-selection",350,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",3,15,0.966711732690504,0.854140048610428,0.855541949157381,0.8546,0.1454,6814
"6297",8365,"randomforest","no-attribute-selection",400,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",3,15,0.96724267263753,0.851164828623401,0.852668761204059,0.8518,0.1482,6817
"6298",8366,"randomforest","no-attribute-selection",450,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",3,15,0.966338258401282,0.847712107367192,0.849240127032032,0.8482,0.1518,6822
"6299",8367,"randomforest","no-attribute-selection",500,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",3,15,0.966803859985685,0.852330248777369,0.853640680505906,0.8528,0.1472,6822
"6300",8368,"randomforest","no-attribute-selection",550,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",3,15,0.968111377632129,0.852845097856232,0.854454161777575,0.8534,0.1466,6820
"6301",8369,"randomforest","no-attribute-selection",600,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",3,15,0.968032787389638,0.854081611828834,0.855910463902671,0.8546,0.1454,6837
"6302",8370,"randomforest","no-attribute-selection",650,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",3,15,0.966667287483589,0.852546752668284,0.854000888075074,0.853,0.147,6826
"6303",8371,"randomforest","no-attribute-selection",700,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",3,15,0.967364230315704,0.852269167125933,0.853669249737872,0.8528,0.1472,6826
"6304",8372,"randomforest","no-attribute-selection",750,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",3,15,0.966756400971132,0.851187563776047,0.852805548613236,0.8518,0.1482,6831
"6305",8373,"randomforest","no-attribute-selection",800,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",3,15,0.96769938244267,0.852335208369606,0.854222154655452,0.853,0.147,6822
"6306",8374,"randomforest","no-attribute-selection",850,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",3,15,0.966529673725777,0.849360843540866,0.850252581109174,0.8498,0.1502,6825
"6307",8375,"randomforest","no-attribute-selection",900,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",3,15,0.965993875133442,0.844060402052743,0.845323763512093,0.8446,0.1554,6816
"6308",8376,"randomforest","no-attribute-selection",950,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",3,15,0.966687139268223,0.846608700285842,0.848187644850667,0.8472,0.1528,6827
"6309",8377,"randomforest","cfs-subset-eval",1,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",4,15,0.967820853381345,0.856006662904586,0.857177928653625,0.8564,0.1436,6825
"6310",8378,"randomforest","cfs-subset-eval",50,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",4,15,0.96749072572512,0.854317792779171,0.854942818489941,0.8546,0.1454,6832
"6311",8379,"randomforest","cfs-subset-eval",100,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",4,15,0.966811173458839,0.849069528383168,0.849863321632557,0.8494,0.1506,6823
"6312",8380,"randomforest","cfs-subset-eval",150,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",4,15,0.966986383955499,0.855672355193458,0.856431071002314,0.856,0.144,6825
"6313",8381,"randomforest","cfs-subset-eval",200,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",4,15,0.966966511758879,0.852694033373459,0.853583721268377,0.853,0.147,6821
"6314",8382,"randomforest","cfs-subset-eval",250,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",4,15,0.96746427390542,0.854294521125866,0.854836551267678,0.8546,0.1454,6826
"6315",8383,"randomforest","cfs-subset-eval",300,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",4,15,0.967487251794659,0.851446569914112,0.852148115659057,0.8518,0.1482,6834
"6316",8384,"randomforest","cfs-subset-eval",350,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",4,15,0.967334991506483,0.848328168221557,0.848724402189214,0.8486,0.1514,3828
"6317",8385,"randomforest","cfs-subset-eval",400,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",4,15,0.967735028700048,0.85050106000576,0.850876949805934,0.8508,0.1492,6832
"6318",8386,"randomforest","cfs-subset-eval",450,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",4,15,0.967652228479139,0.852252094813817,0.852942847676054,0.8526,0.1474,6834
"6319",8387,"randomforest","cfs-subset-eval",500,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",4,15,0.967471447183511,0.85404864870409,0.8549884032895,0.8544,0.1456,6825
"6320",8388,"randomforest","cfs-subset-eval",550,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",4,15,0.966536025692079,0.84984775369045,0.85050309639401,0.8502,0.1498,6812
"6321",8389,"randomforest","cfs-subset-eval",600,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",4,15,0.967547925779293,0.853842439714085,0.854540695214861,0.8542,0.1458,6836
"6322",8390,"randomforest","cfs-subset-eval",650,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",4,15,0.967239979299544,0.852051749299268,0.852723344052663,0.8524,0.1476,6835
"6323",8391,"randomforest","cfs-subset-eval",700,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",4,15,0.967065156027778,0.848902611957327,0.849445888275639,0.8492,0.1508,6829
"6324",8392,"randomforest","cfs-subset-eval",750,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",4,15,0.966545649424071,0.850444124418007,0.851387278496344,0.8508,0.1492,6836
"6325",8393,"randomforest","cfs-subset-eval",800,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",4,15,0.967683131294657,0.85558686646699,0.856165094221661,0.8558,0.1442,6831
"6326",8394,"randomforest","cfs-subset-eval",850,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",4,15,0.96740598376088,0.852664865140053,0.853481795879562,0.853,0.147,6835
"6327",8395,"randomforest","cfs-subset-eval",900,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",4,15,0.967160802216095,0.851725115570976,0.852539187608601,0.852,0.148,6833
"6328",8396,"randomforest","cfs-subset-eval",950,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|cfs-subset-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",4,15,0.966971876719038,0.850590940631051,0.851528035580344,0.851,0.149,3831
"6329",8397,"randomforest","correlation-attribute-eval",1,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,15,0.967781574434168,0.854021497320644,0.855731226410818,0.8546,0.1454,6841
"6330",8398,"randomforest","correlation-attribute-eval",50,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,15,0.967258830795857,0.853937132832258,0.855207301337505,0.8544,0.1456,6830
"6331",8399,"randomforest","correlation-attribute-eval",100,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,15,0.966461740503437,0.848549825022441,0.849846231808628,0.849,0.151,6854
"6332",8400,"randomforest","correlation-attribute-eval",150,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,15,0.966884379662341,0.851292905617192,0.852801524651558,0.8518,0.1482,6827
"6333",8401,"randomforest","correlation-attribute-eval",200,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,15,0.966884066798928,0.850338020493991,0.851485862021408,0.8508,0.1492,6831
"6334",8402,"randomforest","correlation-attribute-eval",250,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,15,0.966771155942599,0.850296632576477,0.851743212316764,0.8508,0.1492,6832
"6335",8403,"randomforest","correlation-attribute-eval",300,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,15,0.967633311529301,0.852616227511301,0.854459904846863,0.8532,0.1468,6838
"6336",8404,"randomforest","correlation-attribute-eval",350,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,15,0.967025044564535,0.847822026331771,0.849494344275677,0.8484,0.1516,6833
"6337",8405,"randomforest","correlation-attribute-eval",400,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,15,0.966871897679613,0.848138976327473,0.849682117581443,0.8488,0.1512,6833
"6338",8406,"randomforest","correlation-attribute-eval",450,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,15,0.967080185790884,0.852104632774128,0.853654488051961,0.8526,0.1474,6833
"6339",8407,"randomforest","correlation-attribute-eval",500,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,15,0.967212434604703,0.852588788634442,0.854438661783747,0.8532,0.1468,6824
"6340",8408,"randomforest","correlation-attribute-eval",550,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,15,0.967172235387695,0.851725453335248,0.852908742639804,0.8522,0.1478,6830
"6341",8409,"randomforest","correlation-attribute-eval",600,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,15,0.967381573677944,0.853389860239066,0.855253525241066,0.854,0.146,6831
"6342",8410,"randomforest","correlation-attribute-eval",650,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,15,0.96722026266351,0.854703767559161,0.855989975927625,0.8552,0.1448,6822
"6343",8411,"randomforest","correlation-attribute-eval",700,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,15,0.966992685471383,0.850490661542018,0.851925150061536,0.851,0.149,6833
"6344",8412,"randomforest","correlation-attribute-eval",750,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,15,0.966948200841113,0.848644676395309,0.850421105274843,0.8492,0.1508,6824
"6345",8413,"randomforest","correlation-attribute-eval",800,"waveform-5000.arff","load-arff-operator|randomize-operator|class-assigner-operator|correlation-attribute-eval-operator|standardization-operator|cross-validation-fold-maker-operator|randomforest-operator|classifier-performance-evaluator-operator|result-viewer-operator",5,15,0.967584223283404,0.858090541715448,0.859805610008616,0.8586,0.1414,6833
